score,comment,afinn_score,vader_score,cluster
10.0,"The building itself may look old
The room is clean and quiet ...
It's good to check in 12 o'clock
I rest very well with my husband on the promenade.",5.0,0.7902,9
8.8,"It's an old hotel, but it's clean, quiet and good for the price
100% doctor",5.0,0.8126,7
9.2,"I think it's going to be a long time to have a comfortable time with my friends at Carl Hotel.
If you are a little unfortunate, you can use the swimming pool free of charge.",3.0,0.7902,1
7.2,"The location is far away, so you have to prepare what you need before entering the hostel.2 3 years ago, the interior is renewed.It is good to stay at the price of 5 stars. I personally like it.",5.0,0.6597,2
10.0,It was very good,3.0,0.4927,4
8.4,"The staff were so kind and good.
However, the floor is a carpet, it feels a little messy
There was no table inside, so it was inconvenient to eat snacks.",2.0,0.3526,5
10.0,"If you go to Jeju Island, it is one of the first accommodations you find.It's quiet for the price for the price, but I feel every time I go, but it's a paradise in me.",3.0,0.7783,1
7.6,"It's an old place, so the room is narrow, but the view is hard to catch up.
The view is a pretty hotel ~~~~",0.0,0.5719,5
10.0,I want to make a reservation again next time ... good value for money,4.0,0.6808,3
8.8,"I visited a few times, it's a familiar place, and the lawn outside the hotel is always a place that reminds me.
This time, I chose the ondol room, but the well -organized bedding was good and the staff were kind to the staff.
But I don't know if we did it wrong at night, but the lights didn't grow on the front door, so I couldn't sleep because the sleeper was on fire every time I moved there.
It is said that heating is also called central heating.
Still, it's a place where I went and tied up every time.",1.0,0.5927,3
9.6,A wide lawn park and view,0.0,0.0,5
9.6,"It was near Seogwipo, which was right in front of the open beach, so it was also accessible to tourist attractions around Olle 7 -gil.The price was also cheap.However, there is no convenience store because it is a hotel, but there was no inconvenience in the nearby 1 km.",-1.0,-0.6956,9
8.4,"I didn't have a room, so I stayed at Ondol Mountain Observatory, but there was nothing.There was a lot of empty rooms, but I don't know why it was sold out.Ocean view seems to have a good view, but if you want to go to this hotel, it is unconditionally a sea view.

It's a little small and has a year -old room, but it's very warm, and the staff are kind and the room cleaning is clean.",8.0,0.933,5
6.0,"If you do Jeju, the image is not good at the price of the bar.
I came from the knife from the knife.
Unexpectedly received from the protest staff
I was forced to use the gourds for requesting a fee.
I should have recorded the conversation
It is possible that I did not
We have completely blamed our family trip
All of my families have been disappointed",-9.0,-0.9169,6
9.2,Landscaping in the surrounding environmental sea lodging is perfect,3.0,0.5719,9
8.4,"Agoda was able to get a discount at Seogwipokal Hotel.
It was old, but I chose this place because I had a good review of the morning buffet.
There are old traces of old and old, but the 5 -star hotel down service was good.

The strong wind warning was issued and the day was reduced, and the process was also good.",8.0,0.9313,7
8.4,"The staff are kind and the view around
It was good, but the accommodation was so narrow and stuffy
The air is not good, so if you want to use it again next time
I think I'll consider it.",4.0,0.8336,5
9.6,"Healed while watching a fantastic sea view, the bathroom was a bit narrow, but it was very satisfying for the price.",4.0,0.7743,2
8.4,Fantastic trail,4.0,0.5574,2
10.0,The lawn is wide and the walkway is good,3.0,0.4404,4
10.0,Everything is so good,3.0,0.5777,4
10.0,"If you turn your eyes in your room, you can see the blue sea and the beautiful islands!
The landscape between the sea in front of the hotel is wonderful and the best on the promenade !!!",10.0,0.9321,9
10.0,The scenery around the Hostal is so pretty. It is well managed in internal facilities and wide garden.,1.0,0.7365,2
9.6,"The knife was famous since ancient times, but this time, the room felt a bit old and the bed was a spring sound, but I was uncomfortable with breakfast and promenade.",0.0,-0.5267,3
9.6,It was quiet and good at the hotel where the landscaping was pretty and a clumsy view.,4.0,0.7269,4
10.0,The grass and the sea right in front of you were a magic that removed the late sleep and walked.,0.0,0.0,9
10.0,The landscape of the hostel and the grass in front of the grass was really nice and the breakfast was excellent.,6.0,0.7778,1
8.4,The operation of the facility is unhmge .. Eating is inconvenient,-2.0,-0.34,2
10.0,"The room feels a bit old, but it's clean and convenient to use and the breakfast is delicious.
I've been doing well for 5 nights.
The view is so beautiful that I came abroad.
I think I will continue to use it.",8.0,0.9649,2
8.4,"If you are old and remodel, it will be the best hotel.Even though it was a holy water, the price was good and the room condition was good.I hope you sell more foods in the pool",11.0,0.875,4
8.8,10,0.0,0.0,2
9.6,"The hotel is very impressive with a golf course -level grass garden connected to the beach in front of the hotel.
Friendly staff and breakfast",5.0,0.7778,2
9.6,"Room condition is good.It's a pity that it's narrow.It's satisfactory breakfast and very good for walking.There is a trace of time, but it is a accommodation that comes again because of the old memories.",4.0,0.3064,4
8.0,"The view is so pretty
It's quiet and well managed, so it's resting well
I'll use it again when I travel to Jeju next",1.0,0.8083,3
9.2,"This hotel is used every time I come to Jeju Island.
There are many other good accommodations, but every time I go Seogwipokal,
It's easy to feel comfortable.",6.0,0.882,1
9.6,"I was upset because I was a parking lot.
Next time, I want to use the sea viewda.",-1.0,-0.3182,3
10.0,"Location is good, good breakfast and friendly employees.",8.0,0.8402,4
7.6,"It has a wide and beautiful garden, so it's good to walk.It is also the best view nearby.",9.0,0.9058,1
10.0,It is close to the main tourist attractions of Seogwipo and there are many restaurants around.The breakfast is delicious and the swimming pool is clean and good.,10.0,0.9022,2
10.0,It was so good that it was good,6.0,0.8168,4
9.2,"The price was a bit expensive, but a hotel worth paying for that price",2.0,0.3291,2
9.2,The accommodation is clean and the surrounding environment is beautiful.Breakfast is also delicious.,8.0,0.7506,2
10.0,"Good in every way.
If you have a chance next time, we will visit again.",5.0,0.5994,8
9.2,All satisfactory,0.0,0.3612,8
10.0,"The promenade is so good and quiet that it is a good place to relax.
I come with my mom and relax well, heal and be good.
Mom is also satisfied.",11.0,0.9679,4
8.8,"I feel like an old facility and the details in the bathroom are somewhat lacking, but the bed is clean and the bed is so nice.Seogwipo Olle Market is also close and bus is available.I'll use it next time.I also recommended it to a friend.",10.0,0.8957,7
10.0,"I always use the Fallsweight, but this time
It was the best and it was a better experience to see the outdoor wedding held in the hotel's night field.",5.0,0.8922,6
7.6,"The hotel is over the foreground and the staff are kind.
I want to come again.
Especially, it's not a joke of Olle trail from the hotel.Like Wool Manul haha",10.0,0.6755,5
9.2,"I'm still worried about the maintenance of the conductor, and I'm satisfied with the guidance of the friendly employees.I am enough to qualify for the castle",1.0,0.5859,0
10.0,"It's close to Seogwipo city and I want to have a little more breakfast, but the quality is really good and delicious.In particular, the cleanliness and view of the room are really good and the staff are friendly, so if you have a business trip or travel in Seogwipo, you will use it again.",14.0,0.9329,2
9.2,"I stayed with a young child, but I slept well without worry.Breakfast changed every day and delicious!The promenade was art!I'll come back with my parents later!It was a quiet hotel to come with my parents or children :)",0.0,0.8189,2
3.2,"Last holidays, I went to Jeju Island for three nights and four days, but breakfast is the same for 3 days.Is it free of charge for guests for amenities?I was disappointed",-1.0,0.2732,3
10.0,It was really good to be with my child.I'll go again next time !!,3.0,0.5827,3
8.4,I went late and I was satisfied with all the staff views except for the lack of parking facilities.,0.0,0.128,2
10.0,"The facility is old, but the cost -effectiveness itself is first.",2.0,0.0,7
8.0,"Garden.Amazingly
  Good bedding condition compared to the year
  around.5 minutes away from Jeongbang Falls
  Olle market.5-7 minutes",3.0,0.4404,2
10.0,"The facility looked old, but it was the best such as accessibility to Seogwipo city.
I've been resting well",3.0,0.8573,3
10.0,The accommodation was neat and friendly,2.0,0.7351,6
6.4,"It is good to walk the garden, so I personally like a favorite hotel.It's old, but it's clean and it's good to manage the garden ~ But there's no convenience facilities in the hotel and there's no restaurant to go around..",10.0,0.7764,4
10.0,Scenery BEST Walk Cog,3.0,0.7125,6
9.2,"Location environment is the best.
The view is the best.",6.0,0.8555,6
8.0,"I reserved a room because I needed an ondol room, but overall, it was well maintained, but some of the old parts seem to need remodeling.I want to have a unmanned vending machine.",1.0,0.4767,9
7.6,"The promenade is so good and the view is the best
The hotel is a little old and narrow, but the walkway and the view are good, so it's a bad offset.",6.0,0.6014,4
10.0,Ondol room is too dark,0.0,0.0,9
8.0,I traveled with my mother and traveled with my brother ... The promenade was great and the view was so good that I could walk enough in the hotel without having to go to Olle trail.Should we say that there is a traditional elegance of old hotels?I was really satisfied.,8.0,0.9329,1
8.4,"I don't expect much to stay, but the knife with history and tradition has no scent of traces of time.I was so satisfied that I was sensitive to my nose.As long as it was old, there was an old smell, but it was very pleasant.Convenience stores have a distance, so it's a good idea to buy the items you need on the way to the hostel.",7.0,0.8122,9
9.6,"I went to the 3rd family and summer vacation.I was satisfied !!!I missed the convenience store, but that's about that.",0.0,0.2905,9
10.0,"Old but both facilities and services were good.
The views and promenades you see in the hotel are great.",6.0,0.8885,7
8.8,"The room is much smaller than I thought
That's why TV is also very good
The bathroom is small but clean
There are only two room lighting stands, so it's very dark even in the rainy day (I didn't see the child book)
For 4 nights, it only organizes it with Fevies without replacing the bed cover.
The quilting soup was within 4 nights ㅜㅜ
I would do it if I had a school, but we just stayed
There is no free toothbrush toothpaste
Free bottled water is also 2L.
I am satisfied with overall
I almost slept all the time throughout my trip
It's a pity that I can't see the walk or sunset
Still, I rested well and my child liked it",7.0,0.9615,6
10.0,Clean and peaceful,4.0,0.7096,9
10.0,"The garden was pretty, the rooms were good, and the staff was good.",7.0,0.8402,4
9.2,"It's good because the garden is wide.It's old but clean and satisfactory.It's good to have Olle trails together.Honeymoon House, the next unit, is also good.There are few other facilities, but there is no inconvenience and is satisfied with breakfast.I think I will stay again if I have a job in Seogwipo.",10.0,0.7906,4
8.0,"The facility is old, but
The basic hotel",0.0,0.0,7
4.8,"First of all, the smell of squeezing is bothered within 3 nights
The 26 -year -old son's rhinitis is also worsening and suffering a lot
The bed sheet is so crowded that it is noisy every time it moves.
3 days were very long",-8.0,-0.8442,3
10.0,"I was assigned a quiet room of Ocean View, but I replaced it overnight because it was difficult to protect privacy with a break.The standard room is better than the suite.The living room is separated as a couple.I'll go again next year. ^^",2.0,0.6124,9
8.8,Seogwipo is far from the airport.,0.0,0.0,2
9.6,"The hotel itself is old, but the location and scenery are really good for the price.I walked on a large lawn where breakfast and the sea unfolded.The staff are very kind and quality.The hotel is old, so the facilities are old, but they are very satisfied with the price.",9.0,0.9379,7
8.0,"The staff's response is great, but the unsatisfactory rooms and facilities are a bit disappointing.The hotel site is wide, so it's good for walking and breakfast.",4.0,0.7794,2
4.8,"In the meantime, I thought it was a good hotel and I went to stay for a day, but I contacted the bed metris state.
The room was too small, but I was assigned to change the staff, so I refused to refuse it.
I don't return to visit",-1.0,-0.7223,8
9.6,"The moment I went in, I did not know my body because I did it as if it were a guest.The view is also crazy.",-2.0,-0.34,3
10.0,"The hotel on the Olle 6 course has a year, so the outer wall of the hotel was old, but the wonderful sea view and the inside were clean, the staff was friendly, and the large garden was well managed.",8.0,0.9481,7
8.4,"This is an old accommodation while coming to see K -League FC Seoul and Jeju.It's close to the stadium and it's good to get close to Jeongbang Falls Cheonjiyeon Falls.

It is an old hotel, but the price is very good and the staff were very friendly.The promenade is good, so I recommend you to walk and use the pool.

The breakfast was fine.There were no other convenience stores or additional facilities, but the basics seem to be very solid and very good.",19.0,0.9545,4
8.0,It is very regrettable that there is no clean microwave oven,1.0,-0.4754,9
8.8,"It was a property that showed the cleanliness of the hotel's first construction facilities, but the bathroom bath was very narrow, and the long -standing shower weds and towels needed a replacement.It was cumbersome to have
On the other hand, the natural scenery is good and the location is quiet, so I am willing to use it for the next trip.",4.0,0.9081,6
10.0,"Of course, the year is to some extent, but it's the best price than other hotels.
At first, I was a little disappointed, not the latest food, but I got up and walked in the morning.
I just want you to have two card keys.There is a lot of inconvenience.And even if it's a little far from the airport, I recommend that you don't go to the hotel in Jeju City.Anyway, I think I will use a knife even if I go back to Jeju.The best price is the best !!!!",8.0,0.9704,1
7.6,"The location was good, but the facility and hygiene were a bit uncomfortable.",1.0,-0.3506,4
10.0,I had a lot of satisfaction and happy time.,3.0,0.765,3
7.6,"The soundproofing problem between the rooms still remains
Landscape and walkways are very good",1.0,0.1263,2
9.6,"I had a leisurely and enjoyable time at a natural impressive hotel around the mountains, sea and surrounding.I take good memories.",9.0,0.891,2
9.6,"The hotel building with a good location with Seogwipo Sea is a bit old, but it is a wonderful hotel.",7.0,0.7906,7
9.6,Google Hotel,0.0,0.0,7
9.2,"Seogwipo Kal Hotel, which has been nearly 40 years old, is good every time.Even if you don't have to go to a tourist destination, there are sea and gardens, so it's good to walk, and the employees of the front are kind and especially good breakfast.",11.0,0.9022,4
10.0,"From the hotel check -in to the checkout, I was satisfied with expectations.All employees were professional, friendly and friendly for customer requests.The room was really clean.The breakfast was also delicious.It's an old hotel, but it's not old, but it's clean and tidy.Overall, it seems to be a well -managed hotel.Here, I moved to the Mo Hotel in Jeju City, where the room fee is more expensive, and the quality of the service is so compared to the Kal Hotel.If you come to Jeju again, we will stay again ^^",15.0,0.8834,7
10.0,It's old but hotel quality,2.0,0.0,7
9.6,"The location is good in Seogwipo City, and the nearby promenade and the front yard are so cool ~ Even if you do not go far, this hotel itself is a tourist hotel.There was a trip with my parents and children, but I wanted to come back next time.",4.0,0.4489,6
10.0,"The green garden unfolded in front of you is so beautiful.
It's close to the surrounding waterfall honeymoon house, so it's great to take a walk.
After 1 night, I want to come back to take a family photo by family trip",7.0,0.8926,6
8.8,"I like it so much, I want to visit again",3.0,0.4728,8
8.0,"It is old, but it is faithful to the basics and the surrounding environment is good.It is good to relax in a quiet and secluded place.However, it was a bit unpleasant because an ant was found in the bed, but it was an old hotel.",7.0,0.8126,7
6.8,"It was a dinner, so the staff was sorry.",-1.0,-0.0772,8
9.2,"The facility was so old that it was underdeveloped, but the cleaning and management status was so good.The sea prospects were good",7.0,0.7932,4
7.6,"Honestly, there is a pity to see the rooms and facilities.I think it's okay for the price if the rooms and facilities are old and have a relaxed walk than a couple and a comfortable rest.",2.0,0.8481,2
10.0,I like beautification.,2.0,0.6597,2
8.8,"The year is old, but the price is well managed ...
Garden and sea prospects Hallasan prospects are the best
It's a pity that the lobby lounge has disappeared.",0.0,0.8765,2
10.0,"My mother didn't go around, but he was comforted while walking on a hotel promenade and a nearby promenade.",0.0,0.5719,9
10.0,"The garden is really beautiful and good for breakfast and walking.The breakfast comes out neatly and the staff are very friendly.The building was a bit old, but the cleaning was very clean and nice.However, it was a bit unfortunate that the toothbrush and toothpaste were not provided free of charge.",14.0,0.2059,2
10.0,"I took two nights with two children
The scenery is so good

Since August, I used an outdoor swimming pool
It's a bit old, but it's well managed
Breakfast is also delicious for 2 consecutive days, and it is delicious
Especially be sure to eat abalone!Have a twice !!",9.0,0.9655,2
10.0,"There was an airport limousine, so I moved so comfortably.The location is the best!",5.0,0.6696,6
4.4,"The room floor carpet is old, so it's old and stains and molds are swept away.It seems to have to be replaced.Employees' kindness is normal.",2.0,0.4588,7
7.2,"The indoor space is too small to be uncomfortable.The bathroom is too small, so it's a 5 -star hotel",-2.0,0.0,7
10.0,Halla Mountain and Blue Sea,0.0,0.0,9
7.2,I like the bedding cleaning,2.0,0.3612,2
10.0,"It's very good to walk and it's open, so I'm healing.",3.0,0.4927,4
10.0,"A hotel where you can feel Jeju Island properly
Breakfast was better than expected
Overall, it was old stal, but it was clean and good.",7.0,0.8537,7
10.0,It was so good.All employees are kind and the facilities are clean.It was so good to stay in the morning and the time I spent in the promenade in the morning is the most memorable.,11.0,0.7987,4
9.2,"I saw the reviews that the breakfast was delicious, but I was honestly a little unfortunate.It was particularly unfortunate that the number of eggs was not ordered, but it was also a pity that there was no common other facilities other than the pool.However, the open ocean view and the large lawn promenade were good and the cleaning was clean.
If you are planning to use the pool, it is helpful to know that indoor swimming pools are essential for swimming pools, and they are not a cap hat and that the outdoor swimming pool is not a large size towel.",7.0,0.8343,2
8.0,"The view is the best.A little older space.
Good walking.",6.0,0.3892,1
9.2,Fantastic ocean views and a well -known garden walk were the best schedules.,7.0,0.872,1
9.2,Beautiful sea and garden clean room really delicious breakfast,8.0,0.8908,2
8.0,"It's my favorite accommodation, but it's a little old.I rested well though.",2.0,0.5031,7
7.2,"KAL Hotel is an old building.You should have been relatively good.But there are certainly unfortunate things.For three days, I had a great view of the sea.In the morning, I was able to see the people who walked the sea and the boat to catch the meat with bright lights at night.Breakfast also had no complaints.I also cleaned and organized my room every day.However, the carpet on the floor of the room seemed to be very old, and the TV, which looked about 28 to 32 inches, was installed at an angle, and there was a silicon jajuk falling in the wall of the wall outside the window, and there was no bathroom and shower towel in the bathroom.We visited Daiso the next day.It is also important to talk that there is no convenience store nearby.Suddenly, if you need something, you have to get out of the car.If you want to take a break here, we recommend that you prepare bathrooms, shower towels, and simple snacks.",6.0,0.5859,9
9.2,"Overall, it was so good.",3.0,0.5777,4
10.0,I like it very good,5.0,0.6901,4
8.8,"I've been planning to improve the improvisation with my friend, but I was so satisfied that I wanted to stay more because I was so satisfied.",7.0,0.9313,0
10.0,My parents liked it,2.0,0.4215,2
10.0,"I did the Ocean View, but the view is so good, the service is so good, and the location is in Seogwipo.",6.0,0.9047,4
6.4,"I've been resting well
Hotel landscaping is very cool",1.0,0.5709,3
9.2,beautiful surroundings,3.0,0.5994,2
8.8,good surroundings,3.0,0.4404,4
9.2,"All employees are kind.The promenade is also good.
The location is a little far from Seogwipora Jungmun, but it is good to use quietly.There are also buses going at the airport at once.
~ If you go next time, you will stay again.",8.0,0.7003,4
8.8,Clean and natural landscape,3.0,0.6369,9
8.8,"I wanted to play the water, but I had a news that I went to a hotel with a swimming pool.The room is really narrow but clean.The toilet was cleaner if it was remodeled recently.The location was close to the Olle market, so it was good to buy food.However, it was too uncomfortable because there was no convenience store in the lodgings, and the pool and garden were so good, but there were a lot of insects in the water pool water.I think the pool should be remodeled.The pool worms were only good or it was so good",13.0,0.9386,9
8.8,"The hotel bedding or the hotel is so good ~~
The breakfast buffet was also delicious ~~",6.0,0.8147,2
10.0,"I was worried about the late retirement, but it was a good accommodation to go with my parents.The best hostel.I want to come again next time",4.0,0.8885,6
9.2,Buns and trails are enough.,0.0,0.0,8
8.0,The sea view is really good.It is the best for price.The market was good nearby.,9.0,0.7964,4
10.0,"The staff were so kind that I was able to travel comfortably!
If you are going to the next trip or have acquaintances, this is a must recommend.",6.0,0.8738,5
9.2,"It looked old and old, but it was quiet and good.
It was a bit uncomfortable because the toilet was narrow, but it was okay",1.0,0.4215,7
6.8,I only like the location.It's disappointing.,0.0,-0.1779,2
10.0,It is a hotel that is often due to the good price.,3.0,0.4404,4
6.4,Korean food -oriented buffet is clean and delicious,5.0,0.7506,2
10.0,"It's so good ^^ Ocean view rooms, breakfast, dinner, and trails.There are many places to visit nearby and everything is satisfactory.",3.0,0.6901,8
10.0,"The staff are so kind.
I enjoyed the outdoor pool indoor pool.There is a dehydrator in the indoor swimming area, so I dried up a wet swimsuit.Anyway, it is a very satisfactory hotel.Thanks to this, it is too comfortable to rest.",8.0,0.933,5
7.6,"Check out the outdoor swimming pool (10: 00 ~ 18: 00) in advance.If you knew in advance that the retirement time was 18:00, you will check in quickly.The next day, it was opened at 10:00 and I couldn't use it because it was 12:00 checkout.
I was sorry ㅜ ㅜ",-1.0,-0.0772,3
9.2,The garden is so beautiful.Employees are so kind.,5.0,0.656,5
8.0,"There are no parking agents, so I have to park everywhere like I park on the ground.Wheelchair riding to see her mother and help you put it in the trunk.The outdoor pocha attached to the elevator without a notice.As if it never goes again",3.0,0.4588,2
9.6,"The family had two nights like a child, but the location was good access and the pool was also used for free!",6.0,0.8845,6
9.6,The staff are friendly and the lounge food is delicious,5.0,0.7845,2
8.4,"The disadvantage is that there are no convenience facilities in a place where you can walk
The rest of the swimming pool breakfast room is satisfied.",-1.0,-0.296,9
9.2,"The lobby and the exterior were old, but the inside of the hotel room was very clean and nice
The site was wide and next to the Olle trail, it was great to be able to take a big walk.
I was satisfied with the hotel without a convenience store.",9.0,0.9611,9
9.6,"I came to rest well with the army.
 The staff's response was very kind and breakfast was good.
But I hope the outdoor swimming pool temperature is a bit warm.The child was cold and couldn't play well.",8.0,0.8313,5
10.0,"It was so good to stay with my mom.The promenade was good and the sea view was especially good.The staff are very kind and the room is clean and good
I will come back next time",16.0,0.956,4
8.0,The TV is extracted.,0.0,0.0,2
8.0,"The hotel has a good location and additional facilities, but the room facilities are so old and poor that they are 5 -star.
The employees were kind and cleaned, but the old appearance and smell that could not be covered by cleaning reduced the satisfaction, and the location was good and the ground was wide, so it would be a hotel that fits the phase.",6.0,0.8659,7
5.6,"The room is small ...
It's a business hotel room
It is a bit narrow and frustrated as a resort room.",-2.0,-0.5267,9
8.0,"I have been on a comfortable and enjoyable trip in the hotel
Landscaping and view are good and quiet.
You can relax.
Bedding and beds are comfortable and the bathroom is small",9.0,0.936,6
9.2,"At first, I used a Kal Hotel, but I can see traces of many years, but the friendly staff
It was a good accommodation without any missing breakfast and fantastic promenade (Olle 6 course).100%~ ^^",7.0,0.9467,2
10.0,The view is a nice hotel,3.0,0.4215,5
9.2,I knew it was an old hotel.I was so satisfied with the ocean view.I played more in the indoor swimming pool than the outdoor swimming pool.^^,2.0,0.7198,7
10.0,The location and scenery was so good and all the staff were friendly ~,5.0,0.787,4
8.8,Old but clean and kind place,4.0,0.8462,5
8.8,"The place is clean, but it doesn't sound soundproofing ~ I hope the pool is a little bigger ~",4.0,-0.3091,9
7.6,The view from the hotel is spectacular.,0.0,0.0,5
4.0,I was not satisfied with the price,2.0,-0.3252,0
10.0,"If you don't travel all day at Jeju Hotel, a good location price is friendly service.I plan to stay next time",5.0,0.7269,2
10.0,I want to use it next time,1.0,0.0772,3
10.0,I want to use it next time,1.0,0.0772,3
7.2,I really like the view of a wide promenade and the view of the sea,2.0,0.4201,1
9.2,Outdoor swimming pool is too cold,0.0,0.0,2
5.6,There was also a convenience store and I had little to do in the hotel.,0.0,0.0,9
8.4,The accommodation is quiet and the ocean view from the veranda is good ~~,3.0,0.4404,8
5.2,"The soundproofing was not good, so the sounds related to other rooms were sleeping at night and I went with my family.The landscaping is good, but it is possible even if you do not use the hotel, so the next time you are not willing to go as much as possible.",1.0,-0.3412,3
8.4,"The facilities are a bit old, but the landscape is so good and the promenade in front of the hotel is so good.
The breakfast is not bad, but there is no comfortable facility, so it is not good to spend time in the hotel.",2.0,0.9743,4
8.8,"It was an old hotel, but the inside was clean and the bedding was very satisfactory.And the staff were very friendly.^^
Although the place is a little remote, it was so quiet and quiet that it was perfect for rest.
I have enough heart to use again next time.^^",7.0,0.8625,9
8.8,Best location and view !!Best price,6.0,0.8745,6
10.0,"I slept because I liked the bedding ~~
thank you",4.0,0.6486,2
6.8,"The garden was so pretty, but the building was too old and the service was not the level of hotel.",1.0,0.3732,7
10.0,"I am satisfied with the price.
It's great to use it with your family.
The pool is also good.",8.0,0.8689,0
8.4,"The hotel has a slight yearly year, but is usually provided with clean and small promenades and pools.At the end of July, the pool was cold and it was difficult to use properly.Indoor swimming pool is required.",1.0,0.0772,7
9.2,"I was a little worried because it was an old hotel, but the staff's attitudes were the best.
How is the shower curtain so soft?Even though the skin is sensitive, it is a bedding and the floor carpet is really comfortable like a house.",4.0,0.9423,1
8.8,"It's a hotel used during a business trip, but it's okay.",0.0,0.3291,6
8.4,The basis of the hotelier is only a female employee who seems to be a new employee.,0.0,0.0,2
4.4,Unknowing attitude,0.0,0.0,2
8.8,"It was in early July, so the price was good and it was clean.
The staff were very kind.
The surrounding environment is so beautiful that I will go again.
At one night, I played waxly until 12 o'clock without concept, I called twice and talked loudly in the hallway, and I was directly cautious.
I recommend ^^",11.0,0.957,5
8.4,"It is a pretty and comfortable accommodation company.
Next time, I will use it again for Jeju Island.",3.0,0.7579,3
9.6,"It is often a visit to the hotel, and every time I visit, I stay satisfactorily.It's a bit old, but it's very well managed, so it's not behind any other hotel recently opened.In particular, it is a 5 -star hotel, so there is a much better facility in the hotel than the 4 -star business hotel.The location is also very good and the view is finished above all.In the old days, the building was built on this scale, and it is a pioneer manager who is really looking forward to a few.Considering the price, it is better than any 5 -star hotel in Jeju or Seogwipo.Each person's point of view may be different, but it's much more cozy and comfortable than the latest hotels.Employees are well educated, and regular employees except Trainy seem to have worked for a long time.

Breakfast is also composed of moderately necessary, and there is a discount on guests, so the price is less burdensome.The time to run is fine.

However, it is too unfortunate that the outdoor swimming pool was opened, but it was not enjoyed by the low water temperature like an ice field even though it was midsummer.Especially when the children go in, they catch a cold.Even if it's not lukewarm, it's much better to put the water temperature 2-3 degrees more.

The parking lot was spacious, electric car charged, well -walked, and was quiet and satisfied with noisy places around.",16.0,0.9791,8
9.2,"It's an old hotel, but the landscaping is so nice and connected to the surrounding Olle trail, so you can enjoy the taste of Jeju.The swimming pool's facilities are a bit unfortunate, but it's costly!The breakfast was satisfactory and the staff were kind.",5.0,0.9409,2
10.0,"It was a family trip, but it was a facility and a single",0.0,0.0,6
10.0,"The facility is a bit old, but it's not uncomfortable to use it, and the staff were so kind.",0.0,0.8697,5
7.6,"I used it as a sea view, but the view is so cool!However, there was a large outdoor unit on the left wing room on the left side of the sea, so when the window was opened, the noise was severe.I don't know what it is in other seasons ...
Clean, quiet and scenic surrounding!
Once there's nothing around the hotel and you want to eat a simple snack, you have to go out, so it's a good idea to prepare everything you need.
The breakfast was used as an additional room discount of 28 000.The staff were organized right away and the food was good ~",8.0,0.9339,5
8.8,"Personally, the best advantage of this accommodation is clean
It is a smooth bedding.Week during a lot of rain
It was good, but the quilt condition was great.
I was stunned and fell asleep.

However, it is a lot of noisy because of the room in front of the elevator
I did.It rained and used an outdoor swimming pool
I didn't, but there were articles that the pool was paid.
In the past, it was free, but a swimming pool
If it's true, it's very disappointing.

Kal Hotel View is a fantasy.It covers all the shortcomings.
Looking at the sea and walking a wide garden, you can heal.",11.0,0.9233,1
7.2,"It was said that I went to adults and went a lot, but I loved Ondol.It has a strong old feeling and has a safe bar in ondol or bathroom that adults will like.",9.0,0.962,3
10.0,"The built is old, but the cleanliness that fits the 5 -star hotel is also attractive by the staff.Last year, I used a Mountain View, but this year I booked it with Ocean View and is much more satisfactory.Breakfast is also very good.It is convenient to travel to Seogwipo City.Unlike last year, it is unfortunate that the swimming pool is not available, but it is satisfactory as a whole.I am willing to use it again next time.",5.0,0.4767,8
8.8,"The last day with the children on the last day of the trip.

I caught Jeju ~ Jeju in a quiet landscape.
Since the Jeongbang Falls is open at 9 o'clock, I checked out and went to see the waterfall again, but I was able to connect to Olle trail.

Since the hotel facility is not the latest food, there is no ventilation and convenience facilities, so there is no inconvenience to go to a convenience store nearby to buy a simple item.

There is a restaurant in the black pork samhap, and the children
I recommend a restaurant that was recommended.Three of them go to meat and 8 air ^^ ;;;There is also a place where you would like to eat it again and eat it again.",2.0,-0.3291,9
9.2,"I was able to enjoy a really good service.The location of the hotel and the service of the staff were good and the price was cheaper but high quality breakfast was good.The bus stop is not too inconvenient to move nearby.In particular, it was time to heal more through the Olle trail connected to the walkway owned by the hotel.",10.0,0.6183,4
9.6,"It seems to be a little old
The lodging clean, location is good and comfortable to travel.",7.0,0.836,7
9.2,Very good ^^,3.0,0.4927,4
9.6,"I made a reservation with Mountain, but I upgraded it with the ocean view and the larger grass and the sea are the best.~",3.0,0.0,8
9.2,"The room condition was good, the pool was deep, and the staff were friendly.But only the convenience store is not nearby.
It's perfect for walking early in the morning because you can see the ocean behind the hostel!",8.0,-0.1002,9
9.6,"It's an old hotel, so it's a bit regrettable that there aren't many facilities.The view is awesome-",4.0,0.1372,7
9.6,"It's like an old building, but it's clean and well managed.
Breakfast was not much more than Phoenix.",4.0,0.7876,2
10.0,"It's an old hotel, but it's well managed.The landscaping of the garden blends with the sea, so it's good to walk
I was 3 nights, but I was grateful for all assigned to Ocean View.
Please take care of the rooms and the bedding.
The toilet is a little flawless, but it is quietly resting well.",11.0,0.9772,8
8.0,"It is a place that is well stored in that emotion.It is a place of memories, so it is used every time you go to Jeju.I prefer the old fragrance.I praise a quiet and spacious yard.",4.0,0.6908,0
10.0,It is close to the city of Seogwipo.It is a neat hotel with good value for money.I recommend it.,5.0,0.8689,4
